,CUSTOMER_ID,CHURN_PROBABILITY,ORIGINAL_CHURN_LABEL,PREDICTED_CHURN_LABEL
1742,C102346,0.46153846153846156,LEAVE,LEAVE
1743,C102347,0.46153846153846156,STAY,LEAVE
1744,C102348,0.46153846153846156,STAY,LEAVE
1745,C102349,0.46153846153846156,LEAVE,LEAVE
1746,C102350,0.46153846153846156,STAY,STAY
1747,C102351,0.46153846153846156,LEAVE,LEAVE
1748,C102352,0.46153846153846156,LEAVE,STAY
1749,C102353,0.46153846153846156,LEAVE,LEAVE
1750,C102354,0.46153846153846156,LEAVE,STAY
1751,C102355,0.46153846153846156,STAY,LEAVE
1752,C102357,0.46153846153846156,LEAVE,LEAVE
1753,C102358,0.46153846153846156,STAY,LEAVE
1754,C102361,0.46153846153846156,LEAVE,STAY
1755,C102362,0.46153846153846156,LEAVE,LEAVE
1756,C102363,0.45454545454545453,STAY,LEAVE
1757,C102364,0.45454545454545453,LEAVE,LEAVE
1758,C102365,0.45454545454545453,STAY,LEAVE
1759,C102366,0.45454545454545453,STAY,LEAVE
1760,C102367,0.45454545454545453,LEAVE,LEAVE
1761,C102369,0.45454545454545453,LEAVE,LEAVE
1762,C102370,0.45454545454545453,LEAVE,LEAVE
1763,C102371,0.45454545454545453,LEAVE,LEAVE
1764,C102373,0.45454545454545453,STAY,STAY
1765,C102374,0.45454545454545453,STAY,STAY
1766,C102376,0.45454545454545453,STAY,LEAVE
1767,C102377,0.45454545454545453,STAY,STAY
1768,C102378,0.45454545454545453,LEAVE,STAY
1769,C102379,0.45454545454545453,LEAVE,LEAVE
1770,C102380,0.45045045045045046,STAY,LEAVE
1771,C102381,0.45045045045045046,STAY,LEAVE
1772,C102382,0.45045045045045046,STAY,STAY
1773,C102383,0.45045045045045046,STAY,STAY
1774,C102387,0.45045045045045046,LEAVE,LEAVE
1775,C102389,0.45045045045045046,STAY,STAY
1776,C102390,0.45045045045045046,STAY,STAY
1777,C102391,0.45045045045045046,STAY,LEAVE
1778,C102393,0.45045045045045046,LEAVE,STAY
1779,C102395,0.45045045045045046,LEAVE,LEAVE
1780,C102396,0.45045045045045046,LEAVE,LEAVE
1781,C102397,0.45045045045045046,STAY,LEAVE
1782,C102400,0.45045045045045046,STAY,LEAVE
1783,C102401,0.45045045045045046,LEAVE,LEAVE
1784,C102402,0.45045045045045046,LEAVE,LEAVE
1785,C102403,0.45045045045045046,LEAVE,LEAVE
1786,C102404,0.45045045045045046,LEAVE,LEAVE
1787,C102405,0.45045045045045046,LEAVE,LEAVE
1788,C102406,0.45045045045045046,STAY,LEAVE
1789,C102407,0.45045045045045046,LEAVE,LEAVE
1790,C102410,0.45045045045045046,LEAVE,LEAVE
1791,C102412,0.45045045045045046,LEAVE,LEAVE
1792,C102414,0.45045045045045046,LEAVE,LEAVE
1793,C102415,0.45045045045045046,STAY,STAY
1794,C102416,0.45045045045045046,STAY,STAY
1795,C102417,0.45045045045045046,STAY,STAY
1796,C102420,0.45045045045045046,LEAVE,STAY
1797,C102422,0.45045045045045046,LEAVE,LEAVE
1798,C102423,0.45045045045045046,LEAVE,LEAVE
1799,C102425,0.45045045045045046,LEAVE,LEAVE
1800,C102426,0.45045045045045046,LEAVE,LEAVE
1801,C102427,0.45045045045045046,LEAVE,STAY
1802,C102428,0.45045045045045046,STAY,STAY
1803,C102430,0.45045045045045046,STAY,LEAVE
1804,C102431,0.45045045045045046,LEAVE,LEAVE
1805,C102432,0.45045045045045046,STAY,STAY
1806,C102433,0.45045045045045046,LEAVE,STAY
1807,C102434,0.44696969696969696,LEAVE,LEAVE
1808,C102435,0.44696969696969696,LEAVE,LEAVE
1809,C102436,0.44696969696969696,STAY,STAY
1810,C102437,0.44696969696969696,LEAVE,LEAVE
1811,C102438,0.44696969696969696,STAY,LEAVE
1812,C102440,0.44696969696969696,STAY,LEAVE
1813,C102441,0.44696969696969696,STAY,STAY
1814,C102442,0.44696969696969696,STAY,STAY
1815,C102445,0.44696969696969696,LEAVE,LEAVE
1816,C102446,0.44696969696969696,STAY,STAY
1817,C102447,0.44696969696969696,STAY,STAY
1818,C102449,0.44696969696969696,STAY,STAY
1819,C102450,0.44696969696969696,LEAVE,LEAVE
1820,C102456,0.44696969696969696,STAY,LEAVE
1821,C102457,0.44696969696969696,STAY,LEAVE
1822,C102458,0.44696969696969696,STAY,STAY
1823,C102460,0.44696969696969696,LEAVE,STAY
1824,C102461,0.44696969696969696,STAY,STAY
1825,C102462,0.44696969696969696,STAY,LEAVE
1826,C102463,0.44696969696969696,LEAVE,LEAVE
1827,C102464,0.44696969696969696,STAY,LEAVE
1828,C102467,0.44696969696969696,LEAVE,LEAVE
1829,C102468,0.44696969696969696,STAY,STAY
1830,C102469,0.44696969696969696,LEAVE,STAY
1831,C102470,0.44696969696969696,STAY,STAY
1832,C102471,0.44696969696969696,LEAVE,LEAVE
1833,C102472,0.44696969696969696,STAY,STAY
1834,C102474,0.44696969696969696,STAY,STAY
1835,C102476,0.44696969696969696,LEAVE,LEAVE
1836,C102477,0.44696969696969696,STAY,STAY
1837,C102478,0.44696969696969696,LEAVE,LEAVE
1838,C102480,0.44696969696969696,STAY,STAY
1839,C102481,0.44696969696969696,LEAVE,LEAVE
1840,C102482,0.44696969696969696,STAY,LEAVE
1841,C102483,0.44696969696969696,STAY,STAY
1842,C102485,0.44696969696969696,LEAVE,LEAVE
1843,C102486,0.44696969696969696,LEAVE,STAY
1844,C102487,0.44696969696969696,LEAVE,LEAVE
1845,C102488,0.44696969696969696,STAY,LEAVE
1846,C102489,0.44696969696969696,STAY,LEAVE
1847,C102490,0.44696969696969696,STAY,STAY
1848,C102491,0.44696969696969696,STAY,STAY
1849,C102492,0.44696969696969696,STAY,LEAVE
1850,C102493,0.44696969696969696,STAY,STAY
1851,C102494,0.44696969696969696,STAY,STAY
1852,C102495,0.44696969696969696,STAY,STAY
1853,C102498,0.44696969696969696,LEAVE,STAY
1854,C102499,0.44696969696969696,LEAVE,LEAVE
1855,C102500,0.44696969696969696,LEAVE,LEAVE
1856,C102501,0.44696969696969696,STAY,STAY
1857,C102502,0.44696969696969696,STAY,LEAVE
1858,C102504,0.44696969696969696,STAY,LEAVE
1859,C102505,0.44696969696969696,LEAVE,LEAVE
1860,C102506,0.44696969696969696,LEAVE,LEAVE
1861,C102507,0.44696969696969696,LEAVE,LEAVE
1862,C102509,0.44696969696969696,LEAVE,LEAVE
1863,C102510,0.44696969696969696,STAY,STAY
1864,C102511,0.44696969696969696,STAY,STAY
1865,C102513,0.44696969696969696,STAY,LEAVE
1866,C102514,0.44696969696969696,LEAVE,LEAVE
1867,C102515,0.44696969696969696,LEAVE,LEAVE
1868,C102517,0.44696969696969696,STAY,LEAVE
1869,C102518,0.44696969696969696,LEAVE,LEAVE
1870,C102519,0.44696969696969696,STAY,STAY
1871,C102520,0.44696969696969696,LEAVE,STAY
1872,C102521,0.44696969696969696,LEAVE,STAY
1873,C102523,0.44696969696969696,STAY,STAY
1874,C102524,0.44696969696969696,LEAVE,LEAVE
1875,C102525,0.44696969696969696,STAY,STAY
1876,C102526,0.44696969696969696,STAY,STAY
1877,C102527,0.44696969696969696,LEAVE,LEAVE
1878,C102528,0.44696969696969696,LEAVE,LEAVE
1879,C102529,0.44696969696969696,STAY,STAY
1880,C102530,0.44696969696969696,STAY,STAY
1881,C102531,0.44696969696969696,LEAVE,LEAVE
1882,C102532,0.44696969696969696,STAY,LEAVE
1883,C102533,0.44696969696969696,LEAVE,STAY
1884,C102534,0.44696969696969696,LEAVE,STAY
1885,C102535,0.44696969696969696,LEAVE,STAY
1886,C102536,0.44696969696969696,STAY,STAY
1887,C102538,0.44696969696969696,STAY,STAY
1888,C102540,0.44696969696969696,STAY,STAY
1889,C102541,0.44696969696969696,STAY,LEAVE
1890,C102542,0.44696969696969696,LEAVE,LEAVE
1891,C102543,0.44696969696969696,STAY,STAY
1892,C102544,0.44696969696969696,LEAVE,STAY
1893,C102545,0.44696969696969696,STAY,LEAVE
1894,C102546,0.44696969696969696,LEAVE,STAY
1895,C102549,0.44696969696969696,LEAVE,LEAVE
1896,C102550,0.44696969696969696,LEAVE,LEAVE
1897,C102552,0.44696969696969696,LEAVE,STAY
1898,C102553,0.44696969696969696,STAY,LEAVE
1899,C102554,0.44696969696969696,LEAVE,LEAVE
1900,C102555,0.44696969696969696,STAY,LEAVE
1901,C102557,0.44696969696969696,STAY,LEAVE
1902,C102558,0.44696969696969696,STAY,LEAVE
1903,C102559,0.44696969696969696,STAY,STAY
1904,C102562,0.44696969696969696,LEAVE,LEAVE
1905,C102563,0.44696969696969696,STAY,STAY
1906,C102564,0.44696969696969696,STAY,STAY
1907,C102565,0.44696969696969696,LEAVE,LEAVE
1908,C102566,0.44696969696969696,LEAVE,STAY
1909,C102567,0.44696969696969696,STAY,STAY
1910,C102568,0.44696969696969696,LEAVE,LEAVE
1911,C102569,0.44696969696969696,STAY,STAY
1912,C102571,0.44696969696969696,LEAVE,STAY
1913,C102572,0.44696969696969696,STAY,STAY
1914,C102573,0.44696969696969696,STAY,LEAVE
1915,C102574,0.44696969696969696,STAY,STAY
1916,C102575,0.44696969696969696,LEAVE,LEAVE
1917,C102576,0.44696969696969696,STAY,LEAVE
1918,C102578,0.44696969696969696,STAY,STAY
1919,C102579,0.44696969696969696,STAY,LEAVE
1920,C102581,0.44696969696969696,LEAVE,LEAVE
1921,C102583,0.44696969696969696,STAY,STAY
1922,C102584,0.44696969696969696,LEAVE,STAY
1923,C102585,0.44696969696969696,STAY,STAY
1924,C102586,0.44696969696969696,LEAVE,LEAVE
1925,C102587,0.44696969696969696,STAY,STAY
1926,C102588,0.44696969696969696,STAY,STAY
1927,C102590,0.44696969696969696,STAY,LEAVE
1928,C102591,0.44696969696969696,STAY,STAY
1929,C102592,0.44696969696969696,LEAVE,STAY
1930,C102594,0.44696969696969696,STAY,STAY
1931,C102595,0.44696969696969696,STAY,STAY
1932,C102598,0.44696969696969696,STAY,STAY
1933,C102602,0.44696969696969696,LEAVE,LEAVE
1934,C102604,0.44696969696969696,STAY,LEAVE
1935,C102605,0.44696969696969696,LEAVE,LEAVE
1936,C102607,0.44696969696969696,STAY,LEAVE
1937,C102609,0.44696969696969696,LEAVE,LEAVE
1938,C102612,0.44696969696969696,LEAVE,LEAVE
1939,C102613,0.44696969696969696,LEAVE,LEAVE
1940,C102614,0.44696969696969696,LEAVE,LEAVE
1941,C102615,0.44696969696969696,STAY,STAY
1942,C102616,0.44696969696969696,LEAVE,LEAVE
1943,C102617,0.44696969696969696,STAY,STAY
1944,C102620,0.44696969696969696,STAY,STAY
1945,C102621,0.44696969696969696,STAY,LEAVE
1946,C102622,0.44696969696969696,LEAVE,LEAVE
1947,C102623,0.44696969696969696,STAY,LEAVE
1948,C102624,0.44696969696969696,STAY,LEAVE
1949,C102625,0.44696969696969696,LEAVE,LEAVE
1950,C102627,0.44696969696969696,STAY,STAY
1951,C102628,0.44696969696969696,LEAVE,LEAVE
1952,C102629,0.44696969696969696,STAY,STAY
1953,C102630,0.44696969696969696,STAY,STAY
1954,C102631,0.4444444444444444,STAY,STAY
1955,C102632,0.4444444444444444,STAY,LEAVE
1956,C102633,0.4444444444444444,LEAVE,LEAVE
1957,C102634,0.4444444444444444,STAY,STAY
1958,C102635,0.42857142857142855,STAY,LEAVE
1959,C102636,0.42857142857142855,LEAVE,STAY
1960,C102638,0.42857142857142855,STAY,STAY
1961,C102639,0.42857142857142855,STAY,LEAVE
1962,C102641,0.42857142857142855,STAY,STAY
1963,C102642,0.42857142857142855,STAY,STAY
1964,C102643,0.42857142857142855,LEAVE,STAY
1965,C102647,0.42857142857142855,LEAVE,LEAVE
1966,C102651,0.42857142857142855,LEAVE,LEAVE
1967,C102652,0.42857142857142855,LEAVE,LEAVE
1968,C102653,0.42857142857142855,LEAVE,LEAVE
1969,C102654,0.42857142857142855,STAY,LEAVE
1970,C102655,0.42857142857142855,LEAVE,LEAVE
1971,C102656,0.42857142857142855,STAY,STAY
1972,C102657,0.42857142857142855,STAY,LEAVE
1973,C102658,0.42857142857142855,STAY,STAY
1974,C102660,0.42857142857142855,STAY,STAY
1975,C102662,0.42857142857142855,LEAVE,LEAVE
1976,C102664,0.42857142857142855,STAY,STAY
1977,C102665,0.42857142857142855,STAY,STAY
1978,C102666,0.42857142857142855,STAY,LEAVE
1979,C102667,0.42857142857142855,STAY,LEAVE
1980,C102670,0.42857142857142855,LEAVE,LEAVE
1981,C102671,0.42857142857142855,STAY,LEAVE
1982,C102672,0.42857142857142855,STAY,STAY
1983,C102673,0.42857142857142855,LEAVE,LEAVE
1984,C102674,0.42105263157894735,STAY,STAY
1985,C102676,0.42105263157894735,LEAVE,LEAVE
1986,C102677,0.42105263157894735,LEAVE,LEAVE
1987,C102678,0.42105263157894735,LEAVE,LEAVE
1988,C102680,0.42105263157894735,LEAVE,LEAVE
1989,C102682,0.42105263157894735,STAY,LEAVE
1990,C102684,0.4144736842105263,LEAVE,LEAVE
1991,C102686,0.4144736842105263,LEAVE,STAY
1992,C102687,0.4144736842105263,STAY,STAY
1993,C102688,0.4144736842105263,STAY,STAY
1994,C102689,0.4144736842105263,LEAVE,LEAVE
1995,C102690,0.4144736842105263,LEAVE,LEAVE
1996,C102691,0.4144736842105263,STAY,STAY
1997,C102693,0.4144736842105263,LEAVE,LEAVE
1998,C102694,0.4144736842105263,LEAVE,STAY
1999,C102696,0.4144736842105263,LEAVE,LEAVE
2000,C102697,0.4144736842105263,LEAVE,LEAVE
2001,C102698,0.4144736842105263,LEAVE,LEAVE
2002,C102699,0.4144736842105263,LEAVE,STAY
2003,C102701,0.4144736842105263,LEAVE,LEAVE
2004,C102702,0.4144736842105263,LEAVE,LEAVE
2005,C102706,0.4144736842105263,LEAVE,LEAVE
2006,C102707,0.4144736842105263,STAY,STAY
2007,C102709,0.4144736842105263,LEAVE,LEAVE
2008,C102710,0.4144736842105263,STAY,LEAVE
2009,C102711,0.4144736842105263,STAY,LEAVE
2010,C102713,0.4144736842105263,LEAVE,STAY
2011,C102714,0.4144736842105263,STAY,STAY
2012,C102716,0.4144736842105263,LEAVE,STAY
2013,C102717,0.4144736842105263,STAY,STAY
2014,C102718,0.4144736842105263,STAY,STAY
2015,C102719,0.4144736842105263,STAY,LEAVE
2016,C102720,0.4144736842105263,STAY,STAY
2017,C102721,0.4144736842105263,LEAVE,LEAVE
2018,C102722,0.4144736842105263,STAY,LEAVE
2019,C102724,0.4144736842105263,LEAVE,LEAVE
2020,C102725,0.4144736842105263,LEAVE,STAY
2021,C102726,0.4144736842105263,STAY,LEAVE
2022,C102728,0.4144736842105263,LEAVE,LEAVE
2023,C102729,0.4144736842105263,STAY,STAY
2024,C102730,0.4144736842105263,STAY,STAY
2025,C102732,0.4144736842105263,STAY,STAY
2026,C102733,0.4144736842105263,LEAVE,LEAVE
2027,C102734,0.4144736842105263,STAY,STAY
2028,C102735,0.4144736842105263,LEAVE,LEAVE
2029,C102736,0.4144736842105263,LEAVE,LEAVE
2030,C102737,0.4144736842105263,LEAVE,LEAVE
2031,C102738,0.4144736842105263,STAY,LEAVE
2032,C102739,0.4144736842105263,LEAVE,STAY
2033,C102740,0.4144736842105263,LEAVE,LEAVE
2034,C102741,0.4144736842105263,STAY,LEAVE
2035,C102742,0.4144736842105263,LEAVE,LEAVE
2036,C102743,0.4144736842105263,STAY,STAY
2037,C102744,0.4144736842105263,STAY,LEAVE
2038,C102746,0.4144736842105263,STAY,STAY
2039,C102747,0.4144736842105263,STAY,STAY
2040,C102748,0.4144736842105263,LEAVE,LEAVE
2041,C102750,0.4144736842105263,STAY,STAY
2042,C102751,0.4144736842105263,LEAVE,LEAVE
2043,C102752,0.4144736842105263,STAY,LEAVE
2044,C102753,0.4144736842105263,LEAVE,LEAVE
2045,C102754,0.4144736842105263,LEAVE,LEAVE
2046,C102755,0.4144736842105263,STAY,STAY
2047,C102756,0.4144736842105263,LEAVE,STAY
2048,C102757,0.4144736842105263,LEAVE,LEAVE
2049,C102758,0.4144736842105263,LEAVE,LEAVE
2050,C102759,0.4144736842105263,STAY,LEAVE
2051,C102760,0.4144736842105263,LEAVE,LEAVE
2052,C102761,0.4144736842105263,LEAVE,LEAVE
2053,C102764,0.4144736842105263,LEAVE,LEAVE
2054,C102765,0.4144736842105263,STAY,STAY
2055,C102766,0.4144736842105263,LEAVE,LEAVE
2056,C102767,0.4142857142857143,LEAVE,LEAVE
2057,C102769,0.4142857142857143,LEAVE,LEAVE
2058,C102770,0.4142857142857143,LEAVE,LEAVE
2059,C102771,0.4142857142857143,STAY,STAY
2060,C102772,0.4142857142857143,STAY,STAY
2061,C102773,0.4142857142857143,STAY,STAY
2062,C102774,0.4142857142857143,LEAVE,LEAVE
2063,C102775,0.4142857142857143,STAY,STAY
2064,C102776,0.4142857142857143,STAY,LEAVE
2065,C102777,0.4142857142857143,LEAVE,LEAVE
2066,C102778,0.4142857142857143,LEAVE,LEAVE
2067,C102780,0.4142857142857143,LEAVE,LEAVE
2068,C102781,0.4142857142857143,STAY,STAY
2069,C102782,0.4142857142857143,LEAVE,LEAVE
2070,C102783,0.4142857142857143,STAY,LEAVE
2071,C102784,0.4142857142857143,LEAVE,LEAVE
2072,C102785,0.4142857142857143,LEAVE,LEAVE
2073,C102786,0.4142857142857143,LEAVE,STAY
2074,C102787,0.4142857142857143,LEAVE,LEAVE
2075,C102790,0.4142857142857143,STAY,STAY
2076,C102791,0.4142857142857143,LEAVE,LEAVE
2077,C102792,0.4142857142857143,LEAVE,LEAVE
2078,C102793,0.4142857142857143,LEAVE,LEAVE
2079,C102794,0.4142857142857143,LEAVE,LEAVE
2080,C102795,0.4142857142857143,STAY,LEAVE
2081,C102796,0.4142857142857143,STAY,STAY
2082,C102797,0.4142857142857143,STAY,STAY
2083,C102799,0.4142857142857143,STAY,LEAVE
2084,C102802,0.4142857142857143,STAY,LEAVE
2085,C102803,0.4142857142857143,STAY,STAY
2086,C102804,0.4142857142857143,STAY,LEAVE
2087,C102805,0.4142857142857143,STAY,STAY
2088,C102806,0.4142857142857143,LEAVE,STAY
2089,C102808,0.4142857142857143,STAY,LEAVE
2090,C102809,0.4142857142857143,LEAVE,LEAVE
2091,C102810,0.4142857142857143,STAY,LEAVE
2092,C102811,0.4142857142857143,STAY,STAY
2093,C102812,0.4142857142857143,STAY,LEAVE
2094,C102813,0.4142857142857143,STAY,STAY
2095,C102815,0.4142857142857143,STAY,STAY
2096,C102817,0.4142857142857143,STAY,LEAVE
2097,C102818,0.4142857142857143,STAY,LEAVE
2098,C102819,0.4142857142857143,STAY,STAY
2099,C102820,0.4142857142857143,STAY,STAY
2100,C102822,0.4142857142857143,STAY,STAY
2101,C102824,0.4142857142857143,LEAVE,LEAVE
2102,C102825,0.4142857142857143,LEAVE,LEAVE
2103,C102826,0.4142857142857143,LEAVE,LEAVE
2104,C102827,0.41304347826086957,STAY,LEAVE
2105,C102828,0.41304347826086957,LEAVE,STAY
2106,C102830,0.41304347826086957,LEAVE,LEAVE
2107,C102831,0.41304347826086957,STAY,STAY
2108,C102832,0.41304347826086957,LEAVE,LEAVE
2109,C102833,0.41304347826086957,LEAVE,LEAVE
2110,C102834,0.41304347826086957,STAY,LEAVE
2111,C102835,0.41304347826086957,STAY,STAY
2112,C102837,0.41304347826086957,LEAVE,LEAVE
2113,C102839,0.41304347826086957,STAY,STAY
2114,C102840,0.41304347826086957,STAY,STAY
2115,C102841,0.41304347826086957,LEAVE,LEAVE
2116,C102843,0.41304347826086957,STAY,STAY
2117,C102845,0.41304347826086957,LEAVE,LEAVE
2118,C102846,0.41304347826086957,LEAVE,STAY
2119,C102847,0.41304347826086957,LEAVE,LEAVE
2120,C102848,0.41304347826086957,LEAVE,LEAVE
2121,C102849,0.41304347826086957,LEAVE,LEAVE
2122,C102850,0.41304347826086957,LEAVE,LEAVE
2123,C102852,0.41304347826086957,STAY,STAY
2124,C102854,0.41304347826086957,STAY,LEAVE
2125,C102855,0.41304347826086957,LEAVE,LEAVE
2126,C102857,0.41304347826086957,STAY,LEAVE
2127,C102858,0.41304347826086957,STAY,LEAVE
2128,C102860,0.41304347826086957,LEAVE,LEAVE
2129,C102861,0.41304347826086957,LEAVE,LEAVE
2130,C102862,0.41304347826086957,STAY,LEAVE
2131,C102864,0.41304347826086957,LEAVE,LEAVE
2132,C102865,0.41304347826086957,LEAVE,LEAVE
2133,C102866,0.41304347826086957,STAY,STAY
2134,C102867,0.41304347826086957,STAY,STAY
2135,C102868,0.41304347826086957,STAY,STAY
2136,C102869,0.41304347826086957,STAY,STAY
2137,C102871,0.41304347826086957,LEAVE,STAY
2138,C102872,0.41304347826086957,LEAVE,LEAVE
2139,C102873,0.41304347826086957,STAY,STAY
2140,C102874,0.41304347826086957,STAY,STAY
2141,C102876,0.41304347826086957,LEAVE,LEAVE
2142,C102877,0.41304347826086957,LEAVE,STAY
2143,C102878,0.41304347826086957,LEAVE,LEAVE
2144,C102879,0.41304347826086957,LEAVE,LEAVE
2145,C102880,0.41304347826086957,LEAVE,LEAVE
2146,C102882,0.41304347826086957,LEAVE,LEAVE
2147,C102883,0.41304347826086957,LEAVE,LEAVE
2148,C102884,0.41304347826086957,STAY,STAY
2149,C102885,0.41304347826086957,LEAVE,LEAVE
2150,C102886,0.41304347826086957,LEAVE,LEAVE
2151,C102888,0.41304347826086957,LEAVE,LEAVE
2152,C102890,0.41304347826086957,STAY,LEAVE
2153,C102891,0.41304347826086957,STAY,LEAVE
2154,C102892,0.41304347826086957,LEAVE,LEAVE
2155,C102893,0.41304347826086957,STAY,LEAVE
2156,C102894,0.41304347826086957,STAY,LEAVE
2157,C102895,0.41304347826086957,LEAVE,LEAVE
2158,C102896,0.41304347826086957,LEAVE,LEAVE
2159,C102897,0.41304347826086957,STAY,STAY
2160,C102898,0.41304347826086957,LEAVE,LEAVE
2161,C102899,0.41304347826086957,STAY,LEAVE
2162,C102900,0.41304347826086957,LEAVE,LEAVE
2163,C102901,0.41304347826086957,LEAVE,STAY
2164,C102902,0.41304347826086957,STAY,LEAVE
2165,C102904,0.41304347826086957,LEAVE,LEAVE
2166,C102905,0.41304347826086957,STAY,STAY
2167,C102906,0.41304347826086957,STAY,LEAVE
2168,C102907,0.41304347826086957,STAY,LEAVE
2169,C102909,0.41304347826086957,LEAVE,LEAVE
2170,C102910,0.41304347826086957,STAY,STAY
2171,C102912,0.41304347826086957,LEAVE,LEAVE
2172,C102913,0.41304347826086957,STAY,STAY
2173,C102914,0.41304347826086957,STAY,STAY
2174,C102915,0.41304347826086957,STAY,LEAVE
2175,C102916,0.41304347826086957,LEAVE,LEAVE
2176,C102917,0.41304347826086957,STAY,STAY
2177,C102918,0.41304347826086957,LEAVE,LEAVE
2178,C102919,0.41304347826086957,STAY,STAY
2179,C102920,0.41304347826086957,STAY,LEAVE
2180,C102922,0.41304347826086957,STAY,LEAVE
2181,C102923,0.41304347826086957,LEAVE,LEAVE
2182,C102924,0.41304347826086957,LEAVE,LEAVE
2183,C102925,0.41304347826086957,STAY,LEAVE
2184,C102926,0.41304347826086957,LEAVE,LEAVE
2185,C102927,0.41304347826086957,LEAVE,LEAVE
2186,C102928,0.41304347826086957,LEAVE,LEAVE
2187,C102929,0.41304347826086957,STAY,LEAVE
2188,C102930,0.41304347826086957,STAY,LEAVE
2189,C102932,0.41304347826086957,LEAVE,LEAVE
2190,C102933,0.41304347826086957,STAY,STAY
2191,C102937,0.41304347826086957,STAY,LEAVE
2192,C102938,0.41304347826086957,LEAVE,LEAVE
2193,C102939,0.41304347826086957,LEAVE,LEAVE
2194,C102940,0.41304347826086957,LEAVE,LEAVE
2195,C102942,0.41304347826086957,LEAVE,STAY
2196,C102944,0.41304347826086957,STAY,LEAVE
2197,C102946,0.41304347826086957,LEAVE,STAY
2198,C102947,0.41304347826086957,STAY,LEAVE
2199,C102948,0.41304347826086957,STAY,STAY
2200,C102949,0.41304347826086957,LEAVE,LEAVE
2201,C102950,0.41304347826086957,STAY,STAY
2202,C102951,0.41304347826086957,STAY,STAY
2203,C102954,0.41304347826086957,STAY,STAY
2204,C102955,0.41304347826086957,STAY,STAY
2205,C102957,0.41304347826086957,STAY,LEAVE
2206,C102958,0.41304347826086957,LEAVE,LEAVE
2207,C102960,0.41304347826086957,LEAVE,STAY
2208,C102962,0.41304347826086957,LEAVE,LEAVE
2209,C102963,0.41304347826086957,STAY,STAY
2210,C102964,0.41304347826086957,STAY,LEAVE
2211,C102965,0.4,STAY,STAY
2212,C102966,0.4,LEAVE,STAY
2213,C102969,0.4,STAY,STAY
2214,C102971,0.4,LEAVE,LEAVE
2215,C102972,0.4,LEAVE,LEAVE
2216,C102973,0.4,LEAVE,LEAVE
2217,C102974,0.4,STAY,STAY
2218,C102975,0.4,LEAVE,LEAVE
2219,C102976,0.4,LEAVE,STAY
2220,C102977,0.38461538461538464,STAY,LEAVE
2221,C102979,0.38461538461538464,LEAVE,STAY
2222,C102980,0.38461538461538464,LEAVE,LEAVE
2223,C102981,0.38461538461538464,STAY,STAY
2224,C102982,0.38461538461538464,STAY,STAY
2225,C102983,0.38461538461538464,STAY,LEAVE
2226,C102985,0.38461538461538464,LEAVE,LEAVE
2227,C102986,0.38461538461538464,STAY,STAY
2228,C102988,0.38461538461538464,LEAVE,STAY
2229,C102989,0.38461538461538464,STAY,STAY
2230,C102990,0.38461538461538464,LEAVE,LEAVE
2231,C102991,0.38461538461538464,STAY,STAY
2232,C102992,0.38461538461538464,STAY,LEAVE
2233,C102993,0.3805970149253731,STAY,STAY
2234,C102994,0.3805970149253731,LEAVE,LEAVE
2235,C102995,0.3805970149253731,LEAVE,LEAVE
2236,C102996,0.3805970149253731,LEAVE,LEAVE
2237,C102997,0.3805970149253731,STAY,LEAVE
2238,C102998,0.3805970149253731,STAY,STAY
2239,C103002,0.3805970149253731,STAY,LEAVE
2240,C103003,0.3805970149253731,STAY,STAY
2241,C103004,0.3805970149253731,STAY,STAY
2242,C103005,0.3805970149253731,LEAVE,STAY
2243,C103006,0.3805970149253731,STAY,LEAVE
2244,C103007,0.3805970149253731,LEAVE,LEAVE
2245,C103008,0.3805970149253731,STAY,LEAVE
2246,C103010,0.3805970149253731,LEAVE,LEAVE
2247,C103011,0.3805970149253731,STAY,STAY
2248,C103012,0.3805970149253731,STAY,STAY
2249,C103014,0.3805970149253731,STAY,LEAVE
2250,C103017,0.3805970149253731,LEAVE,LEAVE
2251,C103020,0.3805970149253731,STAY,LEAVE
2252,C103021,0.3805970149253731,LEAVE,STAY
2253,C103022,0.3805970149253731,LEAVE,STAY
2254,C103023,0.3805970149253731,LEAVE,LEAVE
2255,C103024,0.3805970149253731,LEAVE,STAY
2256,C103026,0.3805970149253731,STAY,STAY
2257,C103028,0.3805970149253731,LEAVE,STAY
2258,C103029,0.3805970149253731,STAY,STAY
2259,C103030,0.3805970149253731,LEAVE,LEAVE
2260,C103031,0.3805970149253731,LEAVE,LEAVE
2261,C103032,0.3805970149253731,STAY,LEAVE
2262,C103034,0.3805970149253731,LEAVE,LEAVE
2263,C103035,0.3805970149253731,LEAVE,STAY
2264,C103036,0.3805970149253731,LEAVE,LEAVE
2265,C103037,0.3805970149253731,STAY,STAY
2266,C103038,0.3805970149253731,STAY,LEAVE
2267,C103039,0.3805970149253731,LEAVE,LEAVE
2268,C103040,0.3805970149253731,LEAVE,STAY
2269,C103041,0.3805970149253731,STAY,STAY
2270,C103043,0.3805970149253731,LEAVE,STAY
2271,C103044,0.3805970149253731,STAY,LEAVE
2272,C103048,0.3805970149253731,STAY,LEAVE
2273,C103049,0.3805970149253731,LEAVE,LEAVE
2274,C103050,0.3805970149253731,STAY,LEAVE
2275,C103051,0.3805970149253731,LEAVE,STAY
